,angebot_id,startdate,enddate,laufzeitw_geschl,laufzeitw_alle,oadr_strasse,oadr_koord_lon_epsg4326,oadr_koord_lat_epsg4326,oadr_koord_genauigkeit,oadr_ortsteil,oadr_ortsteil_qual,oadr_plz,oadr_gkz,oadr_ort,oadr_kkz,oadr_kreis,oadr_bl,nachfrageart,nutzungsart,objektart,objekttyp,objekttyp_grob,objekttyp_fein,kosten,kosten_je_flaeche,kstn_nebenkosten,kstn_heizung,kstn_miete_gesamt,flaeche,fl_wohnen,baujahr,etage,anz_zimmer,aus_balkon_terrasse_janein,aus_garten_janein,aus_garten_eigen_janein,aus_lift_janein,aus_heiz_system,aus_kueche_einbau_janein,anz_parken,aus_klassen,oeig_denkmal_janein,zust_klassen,aadr_gewerblich_janein,oadr_koord_distanz,oadr_koord_distanz_sort,kstn_nk_inkl_heizung,aus_bad_mit_fenster_janein,oeig_keller_janein,oeig_neubau_janein,zust_erstbezug_janein,etagen,aus_heiz_befeuerung,zust_renoviert_janein,fl_nutz,zust_neuwertig_janein,kstn_parken_platz_miete,zust_modernisierungsjahr,zust_saniert_janein,anzart_nachmieter_janein,aus_barrierefrei_janein,oeig_wbs_janein,zust_sanierungsbedarf_janein,kueche,lift,nk_inkl_heizung_qm
179,3519613465,2022-06-14,2022-08-21,9.6,9.6,Klingholzstr. 3,8.24323,50.06832,150,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1290.0,14.49,265.0,65.0,1620.0,89.0,89.0,2020,2.0,3.0,True,,,True,0.0,True,1.0,1,False,2,True,1377,1452,False,,True,True,,4.0,,,,True,110.0,,,,,,,1,1,3.71
180,3520255032,2022-06-14,2022-07-05,3.1,3.1,Rheinstr. 86,8.2339,50.07716,1,Luxemburgplatz,30.0,65185,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,465.0,14.53,130.0,,595.0,32.0,32.0,1999,4.0,1.0,True,,,True,,,,1,,1,True,682,682,,,True,,,,,,,,,,,,,,,0,1,4.06
181,3519292690,2022-06-11,2022-06-12,0.1,0.1,Emanuel-Geibel-Str. 9,8.23452,50.07495,1,Luxemburgplatz,30.0,65185,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,445.0,12.03,60.0,,505.0,37.0,37.0,1995,2.0,1.0,,True,,True,0.0,True,1.0,2,,2,True,818,818,,,,,,4.0,,True,,True,30.0,,,,,,,1,1,1.62
182,3519251204,2022-06-11,2022-06-21,1.4,1.4,Willy-Brandt-Allee 13,8.22323,50.07169,10,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,950.0,10.92,300.0,,1300.0,87.0,87.0,2001,1.0,3.0,True,,,True,0.0,True,1.0,3,False,2,True,1658,1663,True,True,True,,,4.0,0.0,,8.0,True,50.0,,,,,,,1,1,3.45
183,3519251195,2022-06-11,2022-06-14,0.4,0.4,Charles-De-Gaulle-Str. 9,8.22314,50.07191,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1200.0,11.11,300.0,,1500.0,108.0,108.0,2001,0.0,3.0,True,True,,True,,True,1.0,1,False,2,True,1648,1648,True,True,True,,,4.0,0.0,,8.0,True,80.0,,,,,,,1,1,2.78
184,3519380897,2022-06-09,2022-06-17,1.1,1.1,,8.23745,50.08464,400,,,65183,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,660.0,12.69,200.0,,860.0,52.0,52.0,1993,2.0,2.0,True,,,,0.0,True,1.0,2,,1,,538,738,,True,True,,,3.0,0.0,,,,,,,,,,,1,0,3.85
185,3519312972,2022-06-09,2022-06-13,0.6,0.6,Dotzheimer Str. 99a,8.21925,50.07774,1,Kleinfeldchen,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,380.0,18.54,100.0,,480.0,20.5,20.5,1996,2.0,1.0,,,,True,,,,1,,1,True,1641,1641,,,True,,,,,,,,,,,,,,,0,1,4.88
186,3518874975,2022-06-09,2022-06-09,0.1,0.1,Simone-Veil-Str. 7,8.22336,50.07043,48,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,645.0,8.38,60.0,,705.0,77.0,77.0,1995,2.0,3.0,,True,,,0.0,True,1.0,2,,2,True,1738,1762,,,,,,4.0,,True,,True,30.0,,,,,,,1,0,0.78
187,3518717579,2022-06-08,2022-06-24,2.3,2.3,Heßstr. 8,8.26005,50.08559,1,Kurpark,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,880.0,12.22,250.0,,1130.0,72.0,72.0,1997,2.0,3.0,True,,,True,1.0,,1.0,1,,1,True,1422,1422,,True,True,,,,0.0,,,,50.0,,,,True,,,0,1,3.47
188,3518406982,2022-06-05,2022-06-21,2.4,2.4,Schiersteiner Str. 39,8.22837,50.07184,1,Rheingauviertel,30.0,65187,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,480.0,13.33,120.0,,600.0,36.0,36.0,1996,1.0,1.5,,,,True,0.0,,,1,,1,,1370,1370,True,,True,,,4.0,0.0,True,,,,,,,True,,,0,1,3.33
189,3517930258,2022-06-01,2022-07-02,4.4,4.4,,8.22201,50.08939,500,Nordost,30.0,65195,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,900.0,15.35,220.0,,1220.0,58.65,58.65,2021,,2.0,True,,,True,,True,1.0,2,False,2,True,1713,1963,True,,True,True,,,0.0,,61.73,True,100.0,,,,True,,,1,1,3.75
190,3517742451,2022-05-30,2022-06-30,4.3,4.3,Konrad-Adenauer-Ring 3,8.22393,50.07426,1000,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,1021.21,13.24,221.0,67.16,1384.37,77.13,77.13,2018,3.0,2.0,True,True,,True,0.0,True,1.0,1,False,2,True,1459,1959,False,,True,,,,,,,True,75.0,,,,,,,1,1,3.74
191,3517718464,2022-05-30,2022-06-16,2.4,2.4,,8.22201,50.08939,500,Nordost,30.0,65195,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,720.0,11.08,180.0,,900.0,65.0,65.0,1996,1.0,2.0,True,,,,,True,1.0,1,,1,,1713,1963,True,,,,,3.0,0.0,,,,60.0,,,,,,,1,0,2.77
192,3517143167,2022-05-25,2022-06-11,2.4,2.4,Weilstr.,8.23655,50.08868,37,Bergkirchenviertel,30.0,65183,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,730.0,10.74,240.0,100.0,970.0,68.0,68.0,2012,1.0,2.0,True,,,,0.0,,,1,False,1,True,966,984,True,,,,,3.0,0.0,,,,,,,,,,,0,0,5.0
193,3516955610,2022-05-24,2022-07-17,7.7,7.7,Von-Leyden-Str. 25,8.26788,50.0861,1,Aukammtal,30.0,65191,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,825.0,11.92,185.0,70.0,1010.0,69.2,69.2,2010,2.0,2.0,True,,,True,0.0,True,1.0,2,False,2,True,1967,1967,True,,True,,,,0.0,,,,50.0,,True,,,,,1,1,3.68
194,3516912614,2022-05-23,2022-06-09,2.4,2.4,Karlsbader Platz 12,8.22306,50.07364,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,861.11,11.85,222.0,61.62,1144.73,72.67,72.67,2018,1.0,2.0,True,True,,True,0.0,True,,1,False,1,True,1547,1547,False,,,,,,,,,,,,,,,,,1,1,3.9
195,3516912254,2022-05-23,2022-10-26,22.3,22.3,Konrad-Adenauer-Ring 1,8.22378,50.07409,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,5,1548.25,10.4,463.0,193.53,2279.78,148.87,148.87,2018,1.0,5.0,True,True,False,True,0.0,True,1.0,1,False,1,True,1478,1478,,,,,,,,,,,,,,,,,,1,1,4.41
196,3516774311,2022-05-22,2022-06-19,3.9,3.9,,8.262,50.08732,250,Nordost,30.0,65191,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,3085.0,19.04,480.0,,3565.0,162.0,162.0,2022,,4.0,True,,,True,,True,1.0,1,False,2,True,1630,1755,,,,True,True,,0.0,,75.0,,,,,,,,,1,1,2.96
197,3516100626,2022-05-17,2022-05-19,0.2,0.2,Robert-Schumann-Str. 3,8.22443,50.07144,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,610.0,8.49,103.0,124.0,837.0,71.81,71.81,2000,3.0,3.0,True,,,,0.0,,,2,,1,True,1607,1607,False,,True,,,4.0,,,,,,,,,,True,,0,0,3.16
198,3516515249,2022-05-16,2022-06-08,3.2,3.2,,8.2586,50.07219,900,,,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,710.0,13.84,45.0,95.0,850.0,51.3,51.3,1991,2.0,2.0,True,,,,,True,1.0,1,,1,,1532,1982,False,,True,,,3.0,,True,,,70.0,,,,,,,1,0,2.73
199,3515875750,2022-05-15,2022-05-31,2.3,2.3,Mathildenstr. 4,8.26028,50.08417,1,Irenenstraße,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,2400.0,15.89,480.0,,2880.0,151.0,151.0,2019,0.0,4.0,True,True,,True,0.0,True,1.0,3,False,2,,1384,1384,True,True,True,True,,1.0,0.0,,,True,100.0,,,,,,,1,1,3.18
200,3515382461,2022-05-11,2022-06-11,4.4,4.4,,8.2586,50.07219,900,,,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,750.0,13.64,210.0,,960.0,55.0,55.0,1995,0.0,2.0,True,,,,0.0,True,1.0,2,,2,True,1532,1982,True,,True,,,,,,6.0,True,,,,,,,,1,0,3.82
201,3515324640,2022-05-11,2022-07-18,9.7,9.7,,8.24237,50.09187,700,Nordost,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,715.0,13.49,210.0,,925.0,53.0,53.0,1994,0.0,2.0,True,,,True,0.0,True,3.0,3,,1,True,1247,1597,True,True,True,,,,0.0,,6.0,,75.0,,,,,,,1,1,3.96
202,3515246506,2022-05-10,2022-05-20,1.4,1.4,,8.22201,50.08939,500,Nordost,30.0,65195,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,800.0,15.66,200.0,,1000.0,51.1,51.1,2022,1.0,2.0,True,,,True,,True,1.0,2,False,2,True,1713,1963,,True,True,True,True,3.0,,,,,100.0,,,,,,,1,1,3.91
203,3515200717,2022-05-10,2022-05-20,1.4,1.4,Steubenstr. 11b,8.25084,50.08199,1,Kurpark,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1785.0,16.53,350.0,,2135.0,108.0,108.0,2021,3.0,3.0,True,,,True,,True,3.0,1,False,2,True,669,669,True,True,True,True,True,5.0,0.0,,10.0,,100.0,,,,,,,1,1,3.24
204,3515150793,2022-05-10,2022-06-06,3.9,3.9,Brunnenstr. 28,8.26401,50.08701,1,Irenenstraße,30.0,65191,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1420.0,12.91,270.0,,1690.0,110.0,110.0,1999,0.0,3.0,True,True,,,,True,1.0,0,,2,,1744,1744,True,,True,,,2.0,4.0,,,,80.0,2010.0,True,,,,,1,0,2.45
205,3515145770,2022-05-10,2022-05-10,0.1,0.1,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,720.0,8.67,60.0,,780.0,83.0,83.0,1995,2.0,3.0,,True,,,0.0,True,1.0,2,,2,,1693,2118,,,,,,4.0,,True,,True,30.0,,,,,,,1,0,0.72
206,3515081980,2022-05-09,2022-06-12,4.8,4.8,Konrad-Adenauer-Ring 5,8.22393,50.07426,1000,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1244.38,12.06,315.0,113.0,1747.38,103.18,103.18,2018,1.0,3.0,True,True,False,True,0.0,True,1.0,1,False,2,True,1459,1959,False,,True,,,,,,,True,75.0,,,,,,,1,1,4.15
207,3514977268,2022-05-08,2022-05-18,1.4,1.4,Platter Str.,8.22623,50.09158,450,Nordost,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,850.0,10.37,250.0,,1010.0,82.0,82.0,1993,2.0,3.0,True,,,,0.0,True,1.0,3,,2,True,1644,1869,True,True,True,,,3.0,0.0,True,9.0,,70.0,2022.0,True,,,,,1,0,3.05
208,3514913184,2022-05-07,2022-05-15,1.1,1.1,Hattenheimer Str. 2,8.22655,50.07354,1,Rheingauviertel,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,370.0,9.49,60.0,,430.0,39.0,39.0,1995,2.0,1.0,,True,,True,0.0,True,1.0,2,,2,,1344,1344,,,,,,4.0,,True,,True,30.0,,,,,,,1,1,1.54
209,3514358967,2022-05-03,2022-06-01,4.1,4.1,Karlsbader Platz 8,8.22314,50.07394,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1060.16,13.03,236.0,68.7,1439.86,81.36,81.36,2018,1.0,3.0,True,True,,True,,True,,2,False,1,True,1526,1526,,,,,,,,,,,,,,,,,,1,1,3.75
210,3514358707,2022-05-03,2022-07-21,11.2,11.2,Karlsbader Platz 8,8.22314,50.07394,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,1040.14,14.68,224.0,61.23,1400.37,70.85,70.85,2018,3.0,2.5,True,True,,True,0.0,True,1.0,1,False,1,True,1526,1526,,,,,,,,,,,,,,,,,,1,1,4.03
211,3514358456,2022-05-03,2022-06-09,5.2,5.2,Konrad-Adenauer-Ring 5,8.22393,50.07426,1000,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,784.26,14.63,159.0,45.3,1063.56,53.61,53.61,2018,2.0,2.0,True,True,,True,0.0,True,1.0,1,False,1,True,1459,1959,,,,,,,,,,,,,,,,,,1,1,3.81
212,3514289573,2022-05-03,2022-05-03,0.1,0.1,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,370.0,11.21,60.0,,430.0,33.0,33.0,1995,2.0,1.0,True,True,,,0.0,True,1.0,2,,2,,1693,2118,,,,,,4.0,,True,,True,30.0,,,,,,,1,0,1.82
213,3514215116,2022-05-02,2022-05-05,0.4,0.4,Johann-Sebastian-Bach-Str. 6d,8.25255,50.08801,1,Komponistenviertel,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1660.0,15.09,280.0,,1940.0,109.99,109.99,2006,2.0,3.0,True,True,,True,,True,1.0,2,False,1,True,1127,1127,True,,True,,,3.0,,True,,,75.0,,,,,,,1,1,2.55
214,3514129131,2022-05-01,2022-07-10,9.9,9.9,,8.2586,50.07219,900,,,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1750.0,12.68,350.0,,2100.0,138.0,138.0,1996,3.0,3.0,,,,,0.0,True,,3,,1,True,1532,1982,True,True,,,,4.0,0.0,True,,,,2002.0,,,,,,1,0,2.54
215,3514069782,2022-05-01,2022-05-06,0.8,0.8,,8.24237,50.09187,700,Nordost,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,5,2100.0,15.56,270.0,,2370.0,135.0,135.0,2018,2.0,5.0,True,True,,True,0.0,True,1.0,3,False,2,,1247,1597,True,,True,,,3.0,2.0,,15.0,True,100.0,,,,,,,1,1,2.0
216,3513807842,2022-04-28,2022-04-30,0.2,0.2,Teutonenstr. 28,8.22718,50.06603,1,Waldstraße,30.0,65187,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,570.0,13.34,130.0,,700.0,42.74,42.74,1993,1.0,2.0,True,,,,0.0,True,,1,,0,True,1932,1932,True,True,True,,,3.0,0.0,False,,,,,,,,,,1,0,3.04
217,3513775170,2022-04-28,2022-05-05,0.9,0.9,Wittelsbacherstr. 18,8.25226,50.06775,1,Hasengartenstraße,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,1375.0,14.63,198.0,,1573.0,94.0,94.0,2020,5.0,4.0,True,,,True,,,1.0,2,False,2,,1622,1622,False,,True,True,,6.0,,,,True,,,,True,,,,0,1,2.11
218,3513767496,2022-04-28,2022-09-10,19.3,19.3,Konrad-Adenauer-Ring 1a,8.22378,50.07409,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1401.67,12.0,323.0,151.85,1951.52,116.81,116.81,2018,3.0,3.0,True,True,,True,,True,1.0,1,False,1,True,1478,1478,,,,,,,,,,,,,,,,,,1,1,4.07
219,3513610525,2022-04-27,2022-12-10,32.5,32.5,Steubenstr. 11,8.25078,50.08232,1,Kurpark,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1980.0,20.84,300.0,,2280.0,95.0,95.0,2021,4.0,3.0,True,,,True,,True,3.0,1,False,2,True,674,674,True,True,True,True,True,5.0,0.0,,10.0,,120.0,,,,,,,1,1,3.16
220,3513517602,2022-04-26,2022-05-15,2.6,2.6,,8.24777,50.09505,950,,,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,750.0,13.39,200.0,,950.0,56.0,56.0,1998,2.0,2.0,True,,,True,0.0,True,1.0,1,,1,True,1658,2133,True,True,True,,,,4.0,,10.0,,50.0,,,,True,,,1,1,3.57
221,3513495145,2022-04-26,2022-05-15,2.7,2.7,Schöne Aussicht 46,8.25155,50.08758,1,Komponistenviertel,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1850.0,13.91,400.0,,2345.0,133.0,133.0,1994,1.0,3.0,True,,,True,0.0,True,1.0,3,,2,True,1043,1043,True,True,True,,,3.0,0.0,,16.0,,95.0,2022.0,True,,,,,1,1,3.01
222,3513415220,2022-04-25,2022-07-04,10.0,10.0,Karlsbader Platz 10,8.2229,50.07385,1,Camp Lindsey,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1205.58,11.8,324.0,128.0,1732.58,102.17,102.17,2018,1.0,3.0,True,True,,True,0.0,True,1.0,1,False,1,True,1546,1546,,True,,,,,,,,,,,,,,,,1,1,4.42
223,3513565282,2022-04-25,2022-06-26,8.8,8.8,Schiersteiner Str.,8.22905,50.07285,100,Rheingauviertel,30.0,65187,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,480.0,13.33,120.0,,600.0,36.0,36.0,1995,1.0,1.5,,,,True,0.0,,,2,,1,,1256,1306,True,,True,,,5.0,0.0,,,,,,,,,,,0,1,3.33
224,3513326512,2022-04-25,2022-04-25,0.1,0.1,,8.24237,50.09187,700,Nordost,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,699.0,12.59,240.0,,939.0,55.52,55.52,1996,0.0,2.0,True,True,False,True,0.0,True,3.0,3,,1,True,1247,1597,True,,True,,,2.0,0.0,,10.0,,50.0,,,,,,,1,1,4.32
225,3513267076,2022-04-24,2022-05-04,1.4,1.4,Am Wartturm 1b,8.26924,50.08199,1,Bierstadter Höhe,30.0,65191,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1130.0,12.99,300.0,,1430.0,87.0,87.0,1996,0.0,3.0,True,True,,True,,True,2.0,1,,1,,1975,1975,True,,True,,,1.0,,,,,70.0,,,,,,,1,1,3.45
226,3513225215,2022-04-24,2022-05-21,3.8,3.8,Rheinstr. 11,8.24577,50.07829,1,Lessingstraße,30.0,65185,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,2200.0,17.19,190.0,190.0,2580.0,128.0,128.0,2019,4.0,3.0,True,True,,True,,True,1.0,1,False,2,True,392,392,False,,True,True,,5.0,0.0,,8.71,True,150.0,,,,True,,,1,1,2.97
227,3513040147,2022-04-22,2022-06-29,9.7,9.7,,8.22642,50.07558,200,Rheingauviertel,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,380.0,19.0,170.0,,550.0,20.0,20.0,2018,2.0,1.0,True,,,True,0.0,True,,1,False,1,True,1233,1333,True,,True,,,,0.0,,,,,,,,,,,1,1,8.5
228,3513040017,2022-04-22,2022-05-08,2.3,2.3,Steubenstr. 11b,8.25084,50.08199,1,Kurpark,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1745.0,16.01,350.0,,2095.0,109.0,109.0,2021,2.0,3.0,True,,,True,,True,3.0,1,False,2,True,669,669,True,True,True,True,True,5.0,0.0,,10.0,,100.0,,,,,,,1,1,3.21
229,3512963003,2022-04-21,2022-05-08,2.4,2.4,,8.25619,50.08368,350,Nordost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,910.0,11.97,275.0,,1185.0,76.0,76.0,1996,0.0,2.0,True,True,,True,0.0,True,3.0,3,,1,,1089,1264,True,,True,,,3.0,0.0,,,,70.0,,,,,,,1,1,3.62
230,3512940780,2022-04-21,2022-05-01,1.4,1.4,Stanleystr. 11,8.26248,50.07545,1,Schau ins Land,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1420.0,15.6,210.0,,1630.0,91.0,91.0,2022,1.0,3.0,True,,,True,0.0,True,1.0,3,False,2,,1595,1595,True,True,True,True,True,,2.0,,,,70.0,,,,True,,,1,1,2.31
231,3512792836,2022-04-20,2022-06-27,9.6,9.6,,8.24237,50.09187,700,Nordost,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,4,3390.0,15.99,500.0,,3890.0,212.0,212.0,2004,0.0,4.5,True,True,,,0.0,True,,2,False,1,True,1247,1597,,,,,,,0.0,,,,,,,,,,,1,0,2.36
232,3512749273,2022-04-20,2022-04-20,0.1,0.1,Klingholzstr. 5,8.24104,50.06969,1,Biebricher Allee,30.0,65187,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,655.0,11.7,162.0,,817.0,56.0,56.0,1999,2.0,2.0,,,,True,0.0,True,,1,,2,,1222,1222,,,True,,,3.0,,,,,,2017.0,True,,,,,1,1,2.89
233,3512586139,2022-04-18,2022-04-28,1.4,1.4,Hohenstaufenstr. 10c,8.25399,50.06605,1,Hasengartenstraße,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,1,399.0,14.25,100.0,,499.0,28.0,28.0,1995,1.0,1.0,True,,,True,0.0,,1.0,2,,2,True,1847,1847,True,,,,,3.0,,,6.0,,50.0,2021.0,True,,,,,0,1,3.57
234,3512768824,2022-04-15,2022-04-21,0.9,0.9,Steubenstr.,8.25153,50.08226,100,Kurpark,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,980.0,12.89,275.0,,1255.0,76.0,76.0,1996,,2.0,True,True,False,True,,True,1.0,2,,1,,724,774,,,True,,,,,,,,,,,,,,,1,1,3.62
235,3512122056,2022-04-14,2022-05-11,3.8,3.8,Brunnenstr. 28,8.26401,50.08701,1,Irenenstraße,30.0,65191,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1420.0,12.91,270.0,,1690.0,110.0,110.0,1999,1.0,3.0,True,,,,,True,1.0,2,,1,True,1744,1744,True,True,True,,,,0.0,,,,80.0,,,,,,,1,0,2.45
236,3512300480,2022-04-14,2022-04-27,1.9,1.9,Hohenstaufenstr. 10b,8.25418,50.06577,1,Hasengartenstraße,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,730.0,12.37,245.0,,975.0,59.0,59.0,1994,0.0,2.0,True,,,True,0.0,True,1.0,1,,2,,1881,1881,True,,True,,,,,,,,50.0,2020.0,True,,,,,1,1,4.15
237,3512037524,2022-04-14,2022-06-20,9.6,9.6,,8.22642,50.07558,200,Rheingauviertel,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,2000.0,16.67,400.0,,2400.0,120.0,120.0,2004,4.0,3.0,True,,,True,0.0,True,1.0,1,False,2,True,1233,1333,True,,True,,,5.0,,,10.0,,100.0,2021.0,True,,,,,1,1,3.33
238,3512002247,2022-04-13,2022-04-27,2.0,2.0,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1350.0,17.0,220.0,95.0,1570.0,79.42,79.42,2022,0.0,3.0,True,True,False,True,0.0,True,3.0,3,False,2,True,1693,2118,True,True,True,True,True,,2.0,,,,100.0,,,,,,,1,1,3.97
239,3511880576,2022-04-12,2022-04-28,2.3,2.3,,8.23745,50.08464,400,,,65183,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1090.0,10.9,280.0,,1370.0,100.0,100.0,2001,1.0,3.0,True,,,,,True,1.0,2,False,1,True,538,738,True,,,,,,0.0,,,,70.0,,,,,,,1,0,2.8
240,3511753628,2022-04-11,2022-06-21,10.1,10.1,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1600.0,17.36,250.0,110.0,1850.0,92.18,92.18,2022,2.0,3.0,True,,,True,0.0,True,3.0,3,False,2,True,1693,2118,True,True,True,True,True,3.0,2.0,,,,100.0,,,,,,,1,1,3.91
241,3511749255,2022-04-11,2022-04-27,2.3,2.3,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1360.0,17.04,220.0,100.0,1580.0,79.8,79.8,2022,1.0,3.0,True,,,True,0.0,True,3.0,3,False,2,True,1693,2118,True,True,True,True,True,,2.0,,,,100.0,,,,,,,1,1,4.01
242,3511747924,2022-04-11,2022-06-18,9.7,9.7,,8.25919,50.0704,850,Südost,30.0,65189,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1200.0,17.8,190.0,80.0,1390.0,67.41,67.41,2022,2.0,3.0,True,,,True,0.0,True,3.0,3,False,2,True,1693,2118,True,True,True,True,True,,2.0,,,,100.0,,,,,,,1,1,4.01
243,3512180066,2022-04-10,2022-05-23,6.2,6.2,Homburger Str. 15,8.21978,50.07325,1,Güterbahnhof,30.0,65197,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,2,950.0,13.19,100.0,100.0,1150.0,72.0,72.0,2013,2.0,2.0,True,,,True,0.0,True,,2,False,1,,1774,1774,False,True,True,,,,0.0,,,,,,,,,,,1,1,2.78
244,3511323762,2022-04-07,2022-04-08,0.1,0.1,,8.24237,50.09187,700,Nordost,30.0,65193,6414000,Wiesbaden,6414,Wiesbaden,6,1,0,1,0,1,3,1195.0,12.19,290.0,,1580.0,98.0,98.0,1994,0.0,3.0,True,True,,,,True,1.0,2,,2,True,1247,1597,True,,True,,,3.0,0.0,,10.0,,95.0,2022.0,True,,,,,1,0,2.96
